"RegDbId"	"Gene"	"Strand"	"Start"	"End"	"Length"	"Sample"	"mRNARaw"	"mRNATPM"	"asRNARaw"	"asRNALen"	"asRNARPK"	"mRNACoverage"	"Gamma"	"TrMode"	"PeptideRaw"	"NPPH"
"ECK120001919"	"yehL"	"+"	2202618	2203706	1089	"HS2h"	7	0.432673992798465	1	100	0	0.339761248852158	-Inf	"SD"	NA	NA
"ECK120001920"	"yehM"	"+"	2203717	2205996	2280	"HS2h"	14	0	7	100	0	0.193421052631579	NA	"NO"	NA	NA
"ECK120001921"	"yehP"	"+"	2205989	2207125	1137	"HS2h"	9	0.532810378617635	16	302	33.112582781457	0.382585751978892	1.90830590993622	"AD"	NA	NA
"ECK120001922"	"yehQ"	"+"	2207122	2208966	1845	"HS2h"	25	0.912082807118716	20	302	33.112582781457	0.51219512195122	1.13276328365932	"AD"	NA	NA
"ECK120001925"	"yehT"	"-"	2210265	2210984	720	"HS2h"	92	8.60094087112949	1	56	0	1	-Inf	"SD"	2	7.40740740740741
"ECK120001929"	"yehX"	"-"	2214503	2215429	927	"HS2h"	37	2.68665945320212	2	100	0	0.78101402373247	-Inf	"SD"	NA	NA
"ECK120001930"	"yehY"	"-"	2215422	2216579	1158	"HS2h"	13	0.75565824278903	3	100	0	0.467184801381693	-Inf	"SD"	NA	NA
"ECK120001931"	"osmF"	"-"	2216586	2217503	918	"HS2h"	22	1.61313469023742	1	100	0	0.648148148148148	-Inf	"SD"	NA	NA
"ECK120001937"	"mdtQ"	"-"	2225345	2226433	1089	"HS2h"	7	0.432673992798465	2	100	0	0.269054178145087	-Inf	"SD"	NA	NA
"ECK120001941"	"yohK"	"+"	2229041	2229736	696	"HS2h"	45	4.35205029086387	2	93	0	0.958333333333333	-Inf	"SD"	NA	NA
"ECK120001942"	"sanA"	"+"	2230900	2231619	720	"HS2h"	94	8.78791784658883	20	315	47.6190476190476	0.902777777777778	-1.55055888214052	"SD"	2	7.40740740740741
"ECK120001950"	"psuG"	"-"	2255451	2256389	939	"HS2h"	17	1.21863587839312	1	77	0	0.597444089456869	-Inf	"SD"	NA	NA
"ECK120001953"	"yeiQ"	"+"	2264267	2265733	1467	"HS2h"	48	2.20242817718973	4	101	0	0.532379004771643	-Inf	"SD"	NA	NA
"ECK120001954"	"yejA"	"+"	2270386	2272200	1815	"HS2h"	57	2.1139215076725	27	259	38.6100386100386	0.751515151515151	-0.079921808795345	"SD"	2	2.85714285714286
"ECK120001955"	"yejB"	"+"	2272201	2273295	1095	"HS2h"	12	0.737662588113548	5	197	0	0.362557077625571	-Inf	"SD"	NA	NA
"ECK120001956"	"yejE"	"+"	2273295	2274320	1026	"HS2h"	23	1.508936994935	8	137	0	0.820662768031189	-Inf	"SD"	NA	NA
"ECK120001963"	"yejM"	"+"	2282398	2284158	1761	"HS2h"	75	2.86676793719597	23	378	47.6190476190476	0.749574105621806	0.328571782376557	"AD"	NA	NA
"ECK120001966"	"ccmG"	"-"	2290429	2290986	558	"HS2h"	24	2.89512736195102	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120001967"	"ccmF"	"-"	2290983	2292926	1944	"HS2h"	18	0.623256584864456	5	100	0	0.508230452674897	-Inf	"SD"	NA	NA
"ECK120001968"	"ccmE"	"-"	2292923	2293402	480	"HS2h"	18	2.52418916870105	0	0	0	0.975	-Inf	"SD"	NA	NA
"ECK120001969"	"ccmC"	"-"	2293605	2294342	738	"HS2h"	65	5.92853824627166	0	0	0	0.830623306233062	-Inf	"SD"	NA	NA
"ECK120001970"	"ccmB"	"-"	2294384	2295046	663	"HS2h"	31	3.14730474528838	1	100	0	0.909502262443439	-Inf	"SD"	NA	NA
"ECK120001971"	"ccmA"	"-"	2295043	2295666	624	"HS2h"	173	18.6617404352684	0	0	0	0.924679487179487	-Inf	"SD"	NA	NA
"ECK120001972"	"napC"	"-"	2295679	2296281	603	"HS2h"	92	10.2697801446322	2	100	0	0.940298507462687	-Inf	"SD"	NA	NA
"ECK120001973"	"napB"	"-"	2296291	2296740	450	"HS2h"	11	1.64539738404216	1	55	0	0.608888888888889	-Inf	"SD"	NA	NA
"ECK120001974"	"napH"	"-"	2296737	2297600	864	"HS2h"	19	1.48023438905308	2	37	0	0.821759259259259	-Inf	"SD"	NA	NA
"ECK120001975"	"napG"	"-"	2297587	2298282	696	"HS2h"	20	1.93424457371728	10	128	54.6875	0.783045977011494	-0.466343399382112	"SD"	NA	NA
"ECK120001976"	"napA"	"-"	2298289	2300775	2487	"HS2h"	86	2.32762652200284	11	119	50.4201680672269	0.812223562525131	-0.955825184165114	"SD"	11	11.8279569892473
"ECK120001979"	"yojI"	"-"	2304994	2306637	1644	"HS2h"	88	3.60305996505583	15	360	19.4444444444444	0.840024330900243	-1.36379583529909	"SD"	NA	NA
"ECK120001980"	"apbE"	"-"	2308501	2309556	1056	"HS2h"	73	4.6531770029085	5	155	0	0.930871212121212	-Inf	"SD"	NA	NA
"ECK120001981"	"nikA"	"+"	3611690	3613264	1575	"HS2h"	9	0.38463834951635	6	215	0	0.286349206349206	-Inf	"SD"	12	20.3389830508475
"ECK120001982"	"nikB"	"+"	3613264	3614208	945	"HS2h"	15	1.06843985976764	2	100	0	0.492063492063492	-Inf	"SD"	0	0
"ECK120001983"	"nikC"	"+"	3614205	3615038	834	"HS2h"	6	0.484256914858714	1	100	0	0.267386091127098	-Inf	"SD"	NA	NA
"ECK120001984"	"nikD"	"+"	3615038	3615802	765	"HS2h"	14	1.23184830890857	2	100	0	0.749019607843137	-Inf	"SD"	NA	NA
"ECK120001985"	"nikE"	"+"	3615799	3616605	807	"HS2h"	36	3.00275291443991	7	174	0	0.664188351920694	-Inf	"SD"	0	0
"ECK120001986"	"recX"	"-"	2820161	2820661	501	"HS2h"	31	4.16499610005229	0	0	0	0.820359281437126	-Inf	"SD"	NA	NA
"ECK120001987"	"ppdA"	"-"	2961729	2962199	471	"HS2h"	7	1.00038636551492	0	0	0	0.651804670912951	-Inf	"SD"	NA	NA
"ECK120001988"	"nuoA"	"-"	2402651	2403094	444	"HS2h"	165	25.0144872573978	16	220	40.9090909090909	1	-3.79669506885448	"SD"	2	12.5
"ECK120001989"	"nuoB"	"-"	2401973	2402635	663	"HS2h"	185	18.7823025122049	10	220	40.9090909090909	1	-3.38330512136249	"SD"	8	32
"ECK120001990"	"nuoC"	"-"	2400077	2401867	1791	"HS2h"	230	8.64416167952713	15	337	17.8041543026706	0.974316024567281	-2.84869165063834	"SD"	40	58.8235294117647
"ECK120001991"	"nuoE"	"-"	2399574	2400074	501	"HS2h"	104	13.9728901421109	10	298	33.5570469798658	1	-2.8045585524596	"SD"	1	5.26315789473684
"ECK120001992"	"nuoG"	"-"	2395461	2398187	2727	"HS2h"	89	2.19682519021531	38	670	50.7462686567164	0.767876787678768	1.63011467279812	"AD"	68	68
"ECK120001993"	"nuoH"	"-"	2394487	2395464	978	"HS2h"	56	3.85424931008204	3	69	0	0.966257668711656	-Inf	"SD"	16	44.4444444444444
"ECK120001994"	"nuoI"	"-"	2393930	2394472	543	"HS2h"	46	5.70228124052784	0	0	0	1	-Inf	"SD"	10	47.6190476190476
"ECK120001995"	"nuoJ"	"-"	2393364	2393918	555	"HS2h"	20	2.42564724920221	0	0	0	0.742342342342342	-Inf	"SD"	NA	NA
"ECK120001996"	"nuoK"	"-"	2393065	2393367	303	"HS2h"	9	1.99935775738697	4	232	0	0.910891089108911	-Inf	"SD"	3	27.2727272727273
"ECK120001997"	"nuoL"	"-"	2391227	2393068	1842	"HS2h"	116	4.23895683777519	10	332	21.0843373493976	0.794788273615635	-1.59828244937971	"SD"	11	16.6666666666667
"ECK120002000"	"secG"	"-"	3320195	3320527	333	"HS2h"	6970	1408.89677724495	4	55	0	1	-Inf	"SD"	2	18.1818181818182
"ECK120002002"	"yfiH"	"-"	2732325	2733056	732	"HS2h"	131	12.0462215336917	1	73	0	1	-Inf	"SD"	2	7.69230769230769
"ECK120002006"	"feoA"	"+"	3538185	3538412	228	"HS2h"	36	10.6281649208465	1	70	0	0.951754385964912	-Inf	"SD"	NA	NA
"ECK120002007"	"feoB"	"+"	3538429	3540750	2322	"HS2h"	204	5.91369038662089	8	134	0	0.732988802756245	-Inf	"SD"	NA	NA
"ECK120002009"	"yeiR"	"+"	2265851	2266837	987	"HS2h"	58	3.95550075743764	2	100	0	0.811550151975684	-Inf	"SD"	2	5.55555555555556
"ECK120002011"	"hofB"	"-"	115714	117099	1386	"HS2h"	21	1.01987441159638	8	163	0	0.5	-Inf	"SD"	NA	NA
"ECK120002012"	"ppdD"	"-"	117109	117549	441	"HS2h"	0	0	0	0	0	0	NA	"NO"	NA	NA
"ECK120002014"	"ydcF"	"+"	1485259	1486059	801	"HS2h"	66	5.54628331699606	78	378	185.185185185185	0.772784019975031	1.33583360759414	"AD"	3	10
"ECK120002015"	"nlpD"	"-"	2865636	2866775	1140	"HS2h"	1513	89.3356306957821	8	127	0	1	-Inf	"SD"	4	10
"ECK120002017"	"hofQ"	"-"	3517487	3518725	1239	"HS2h"	23	1.24953136142317	2	77	0	0.434221146085553	-Inf	"SD"	NA	NA
"ECK120002018"	"prfC"	"+"	4607437	4609026	1590	"HS2h"	1033	43.7314450527158	12	208	0	1	-Inf	"SD"	4	6.66666666666667
"ECK120002019"	"yjjG"	"+"	4606669	4607346	678	"HS2h"	155	15.3883705466534	23	429	51.2820512820513	1	-1.80626504590168	"SD"	NA	NA
"ECK120002024"	"rssB"	"+"	1289465	1290478	1014	"HS2h"	134	8.89523599226668	6	159	0	0.978303747534517	-Inf	"SD"	NA	NA
"ECK120002025"	"yggI"	"+"	3087777	3088274	498	"HS2h"	233	31.4932303243558	9	153	0	1	-Inf	"SD"	NA	NA
"ECK120002027"	"hisJ"	"-"	2424028	2424810	783	"HS2h"	1074	92.3279409854381	0	0	0	1	-Inf	"SD"	37	132.142857142857
"ECK120002028"	"hisQ"	"-"	2423252	2423938	687	"HS2h"	89	8.7201488991516	8	119	0	1	-Inf	"SD"	NA	NA
"ECK120002029"	"treB"	"-"	4462782	4464203	1422	"HS2h"	235	11.1239466412517	3	100	0	0.982419127988748	-Inf	"SD"	21	41.1764705882353
"ECK120002030"	"lgt"	"-"	2963184	2964059	876	"HS2h"	104	7.99134470456344	3	37	0	0.835616438356164	-Inf	"SD"	6	18.1818181818182
"ECK120002031"	"uraA"	"-"	2616893	2618182	1290	"HS2h"	31	1.61756825281101	8	304	19.7368421052632	0.627131782945736	-0.430792181756186	"SD"	NA	NA
"ECK120002032"	"hscA"	"-"	2655107	2656957	1851	"HS2h"	1991	72.4028184388084	5	152	0	1	-Inf	"SD"	12	18.1818181818182
"ECK120002033"	"hscB"	"-"	2656974	2657489	516	"HS2h"	742	96.7931970633683	1	100	0	1	-Inf	"SD"	7	35
"ECK120002034"	"iscA"	"-"	2657585	2657908	324	"HS2h"	2066	429.216034776655	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120002035"	"ucpA"	"-"	2541854	2542645	792	"HS2h"	262	22.267257986521	0	0	0	0.984848484848485	-Inf	"SD"	17	60.7142857142857
"ECK120002037"	"mdtD"	"+"	2159488	2160903	1416	"HS2h"	27	1.28348601798358	3	37	0	0.510593220338983	-Inf	"SD"	NA	NA
"ECK120002040"	"yfhG"	"-"	2686815	2687528	714	"HS2h"	128	12.0670854750227	5	70	0	1	-Inf	"SD"	NA	NA
"ECK120002043"	"sdaC"	"+"	2926251	2927540	1290	"HS2h"	324	16.9061972229279	9	197	45.6852791878173	0.992248062015504	-3.23148337353277	"SD"	3	6.38297872340426
"ECK120002044"	"napD"	"-"	2300772	2301035	264	"HS2h"	11	2.80465463189005	0	0	0	0.867424242424242	-Inf	"SD"	NA	NA
"ECK120002045"	"pgm"	"+"	712781	714421	1641	"HS2h"	765	31.3793169052415	5	103	0	1	-Inf	"SD"	37	63.7931034482759
"ECK120002046"	"rapZ"	"+"	3345137	3345991	855	"HS2h"	76	5.98326321469878	11	303	26.4026402640264	0.683040935672515	-1.90286062607141	"SD"	11	34.375
"ECK120002047"	"npr"	"+"	3345988	3346260	273	"HS2h"	15	3.69844566842644	0	0	0	0.765567765567766	-Inf	"SD"	NA	NA
"ECK120002048"	"galP"	"+"	3086306	3087700	1395	"HS2h"	88	4.24618679752817	5	154	0	0.821505376344086	-Inf	"SD"	NA	NA
"ECK120002049"	"cobS"	"-"	2062503	2063246	744	"HS2h"	402	36.3700374845097	0	0	0	1	-Inf	"SD"	0	0
"ECK120002050"	"cobT"	"-"	2061412	2062491	1080	"HS2h"	148	9.22419745599395	1	40	0	0.938888888888889	-Inf	"SD"	0	0
"ECK120002052"	"narU"	"-"	1540696	1542084	1389	"HS2h"	6	0	35	216	111.111111111111	0.185025197984161	Inf	"AD"	NA	NA
"ECK120002056"	"yaiE"	"+"	407401	407685	285	"HS2h"	51	12.0452535769594	43	630	68.2539682539683	1	-0.486056200618376	"SD"	NA	NA
"ECK120002059"	"rsmB"	"+"	3433229	3434518	1290	"HS2h"	92	4.8005251373746	37	370	51.3513513513514	0.969767441860465	-0.337192814703891	"SD"	1	2.08333333333333
"ECK120002061"	"mukF"	"+"	973542	974864	1323	"HS2h"	488	24.8285072174575	7	166	42.1686746987952	1	-4.14849879162768	"SD"	0	0
"ECK120002064"	"brnQ"	"+"	418815	420134	1320	"HS2h"	277	14.1252606006099	2	106	0	0.968181818181818	-Inf	"SD"	2	4.34782608695652
"ECK120002065"	"ccmD"	"-"	2293399	2293608	210	"HS2h"	15	4.80797936895438	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120002068"	"gspM"	"+"	3463104	3463565	462	"HS2h"	9	1.31126710062392	0	0	0	0.742424242424242	-Inf	"SD"	NA	NA
"ECK120002069"	"yjdC"	"-"	4360756	4361331	576	"HS2h"	41	4.79128499614551	0	0	0	0.907986111111111	-Inf	"SD"	1	4.54545454545455
"ECK120002070"	"cutA"	"-"	4363041	4363379	339	"HS2h"	21	4.16975201909317	5	199	0	0.805309734513274	-Inf	"SD"	NA	NA
"ECK120002071"	"dipZ"	"-"	4361368	4363065	1698	"HS2h"	40	1.58567046325939	11	199	0	0.666077738515901	-Inf	"SD"	NA	NA
"ECK120002076"	"ampG"	"-"	451294	452769	1476	"HS2h"	44	2.00658217566118	6	194	0	0.803523035230352	-Inf	"SD"	NA	NA
"ECK120002077"	"ptsP"	"-"	2964210	2966456	2247	"HS2h"	229	6.85998302486325	8	146	0	0.847352024922118	-Inf	"SD"	5	5.95238095238095
"ECK120002080"	"glnK"	"+"	471822	472160	339	"HS2h"	12	2.38271543948181	0	0	0	0.666666666666667	-Inf	"SD"	NA	NA
"ECK120002092"	"cspC"	"-"	1905250	1905459	210	"HS2h"	601	192.639706716105	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120002097"	"waaF"	"+"	3792952	3793998	1047	"HS2h"	36	2.31444279078606	23	286	52.4475524475524	0.4603629417383	0.374297598695935	"AD"	1	2.56410256410256
"ECK120002107"	"acpT"	"+"	3610992	3611579	588	"HS2h"	168	19.2319174758175	2	135	0	1	-Inf	"SD"	NA	NA
"ECK120002108"	"rbbA"	"-"	3624826	3627561	2736	"HS2h"	83	2.04198538988486	9	146	0	0.491959064327485	-Inf	"SD"	NA	NA
"ECK120002109"	"yhiI"	"-"	3627558	3628625	1068	"HS2h"	298	18.7817321416457	3	99	0	1	-Inf	"SD"	6	15.3846153846154
"ECK120002110"	"yhiJ"	"-"	3628991	3630613	1623	"HS2h"	47	1.94926089018606	25	275	29.0909090909091	0.484288354898336	-0.284855289530744	"SD"	NA	NA
"ECK120002111"	"yhiK"	"-"	3630875	3631267	393	"HS2h"	8	1.37021294993102	13	216	60.1851851851852	0.844783715012723	0.924111497998616	"AD"	NA	NA
"ECK120002119"	"arsR"	"+"	3646551	3646904	354	"HS2h"	86	16.3525625994945	21	643	32.6594090202177	1	-1.96105550424142	"SD"	NA	NA
"ECK120002120"	"arsB"	"+"	3646958	3648247	1290	"HS2h"	35	1.82628673704469	8	101	0	0.668992248062016	-Inf	"SD"	NA	NA
"ECK120002121"	"arsC"	"+"	3648260	3648685	426	"HS2h"	16	2.52813938649244	1	98	0	0.706572769953052	-Inf	"SD"	NA	NA
"ECK120002123"	"mdtE"	"+"	3657255	3658412	1158	"HS2h"	7	0.406892899963324	15	155	51.6129032258064	0.276338514680484	1.97535089353055	"AD"	NA	NA
"ECK120002126"	"gadX"	"-"	3663009	3663833	825	"HS2h"	40	3.26359811710842	4	104	0	0.986666666666667	-Inf	"SD"	NA	NA
"ECK120002131"	"yhjD"	"+"	3671385	3672398	1014	"HS2h"	116	7.70035354554429	8	89	0	0.936883629191322	-Inf	"SD"	NA	NA
"ECK120002137"	"yhjK"	"-"	3681653	3683602	1950	"HS2h"	76	2.62343079413716	8	115	0	0.851282051282051	-Inf	"SD"	3	4.05405405405405
"ECK120002138"	"bcsC"	"-"	3683723	3687196	3474	"HS2h"	85	1.6469474522325	4	100	0	0.732297063903282	-Inf	"SD"	NA	NA
"ECK120002139"	"bcsZ"	"-"	3687178	3688284	1107	"HS2h"	9	0.54724968427123	2	64	0	0.362240289069557	-Inf	"SD"	NA	NA
"ECK120002140"	"bcsB"	"-"	3688291	3690630	2340	"HS2h"	27	0.776673590369553	4	100	0	0.470940170940171	-Inf	"SD"	NA	NA
"ECK120002141"	"bcsA"	"-"	3690641	3693259	2619	"HS2h"	68	1.74768856786734	11	189	0	0.58381061473845	-Inf	"SD"	NA	NA
"ECK120002142"	"bcsQ"	"-"	3693256	3693984	729	"HS2h"	75	6.92507316516062	3	124	0	0.919067215363512	-Inf	"SD"	NA	NA
"ECK120002145"	"bcsF"	"+"	3696049	3696240	192	"HS2h"	4	1.40232731594503	0	0	0	0.630208333333333	-Inf	"SD"	NA	NA
"ECK120002148"	"eptB"	"-"	3706807	3708498	1692	"HS2h"	111	4.41583920765668	32	256	31.25	0.988179669030733	-1.46461573563124	"SD"	1	1.5625
"ECK120002149"	"yhjX"	"-"	3708822	3710030	1209	"HS2h"	12	0.66810631429639	11	440	15.9090909090909	0.489660876757651	1.06727722818449	"AD"	NA	NA
"ECK120002156"	"xylG"	"+"	3730224	3731765	1542	"HS2h"	66	2.88104600318667	256	539	458.256029684601	0.697146562905318	4.09984643974018	"AD"	NA	NA
"ECK120002157"	"xylH"	"+"	3731743	3732924	1182	"HS2h"	29	1.65147176294034	4	166	0	0.639593908629442	-Inf	"SD"	NA	NA
"ECK120002161"	"yiaL"	"+"	3741766	3742233	468	"HS2h"	7	1.0067990986272	5	91	0	0.367521367521368	-Inf	"SD"	NA	NA
"ECK120002162"	"yiaM"	"+"	3742351	3742824	474	"HS2h"	6	0.852046976776725	0	0	0	0.611814345991561	-Inf	"SD"	NA	NA
"ECK120002163"	"yiaN"	"+"	3742827	3744104	1278	"HS2h"	3	0	22	203	44.3349753694581	0.134585289514867	Inf	"AD"	NA	NA
"ECK120002164"	"yiaO"	"+"	3744117	3745103	987	"HS2h"	8	0.545586311370709	11	196	35.7142857142857	0.428571428571429	1.35954747411292	"AD"	NA	NA
"ECK120002165"	"lyxK"	"+"	3745107	3746603	1497	"HS2h"	22	0.989216864153606	0	0	0	0.436205744822979	-Inf	"SD"	NA	NA
"ECK120002166"	"sgbH"	"+"	3746600	3747262	663	"HS2h"	5	0.507629797627159	0	0	0	0.423831070889894	-Inf	"SD"	NA	NA
"ECK120002167"	"sgbU"	"+"	3747255	3748115	861	"HS2h"	19	1.48539200016477	2	77	0	0.617886178861789	-Inf	"SD"	NA	NA
"ECK120002172"	"yiaW"	"-"	3752128	3752451	324	"HS2h"	12	2.49302633945782	3	111	0	0.817901234567901	-Inf	"SD"	NA	NA
"ECK120002173"	"aldB"	"-"	3752996	3754534	1539	"HS2h"	14	0.612322258814202	0	0	0	0.255360623781676	-Inf	"SD"	1	1.78571428571429
"ECK120002174"	"yiaY"	"-"	3754699	3755850	1152	"HS2h"	5	0	11	178	61.7977528089888	0.181423611111111	Inf	"AD"	NA	NA
"ECK120002175"	"grxC"	"-"	3782214	3782465	252	"HS2h"	109	29.1149861786682	10	269	0	1	-Inf	"SD"	2	22.2222222222222
"ECK120002178"	"envC"	"+"	3784861	3786120	1260	"HS2h"	239	12.7678563242233	5	122	0	0.953968253968254	-Inf	"SD"	NA	NA
"ECK120002181"	"tmk"	"+"	1154347	1154988	642	"HS2h"	373	39.1078944932706	0	0	0	1	-Inf	"SD"	6	25
"ECK120002182"	"ycfH"	"+"	1156000	1156797	798	"HS2h"	41	3.45837112503736	23	586	32.4232081911263	0.986215538847118	0.135906722646766	"AD"	2	6.66666666666667
"ECK120002183"	"sapD"	"-"	1350660	1351652	993	"HS2h"	22	1.49129672269683	2	63	0	0.760322255790534	-Inf	"SD"	0	0
"ECK120002184"	"sapF"	"-"	1349852	1350658	807	"HS2h"	24	2.00183527629327	24	229	56.7685589519651	0.85997521685254	0.377188358296637	"AD"	2	6.45161290322581
"ECK120002186"	"yjtD"	"+"	4638965	4639651	687	"HS2h"	70	6.85854407798441	2	55	0	0.973799126637555	-Inf	"SD"	NA	NA
"ECK120002187"	"pepB"	"-"	2653097	2654380	1284	"HS2h"	495	25.9496082763659	38	314	117.834394904459	1	-1.8101155846168	"SD"	25	54.3478260869565
"ECK120002188"	"iscX"	"-"	2654558	2654758	201	"HS2h"	2265	758.512566117131	1	100	0	1	-Inf	"SD"	NA	NA
"ECK120002190"	"zapD"	"-"	111856	112599	744	"HS2h"	248	22.4372370551204	6	245	0	1	-Inf	"SD"	11	39.2857142857143
"ECK120002197"	"yadH"	"+"	143702	144472	771	"HS2h"	100	8.730442433899	2	55	0	0.954604409857328	-Inf	"SD"	NA	NA
"ECK120002198"	"yadI"	"+"	144577	145017	441	"HS2h"	61	9.31069020654657	10	264	26.5151515151515	1	-2.73346129234884	"SD"	NA	NA
"ECK120002199"	"yfaD"	"+"	2354926	2355825	900	"HS2h"	58	4.33786583065661	4	104	0	0.492222222222222	-Inf	"SD"	NA	NA
"ECK120002200"	"yadK"	"-"	151003	151599	597	"HS2h"	101	11.3877434299857	359	1684	213.182897862233	1	2.65650194993499	"AD"	NA	NA
"ECK120002201"	"yadL"	"-"	151626	152231	606	"HS2h"	55	6.10914870312685	8	128	62.5	1	-1.93289945245279	"SD"	NA	NA
"ECK120002202"	"yadM"	"-"	152243	152812	570	"HS2h"	207	24.444779317947	169	1494	113.119143239625	1	0.467496865433882	"AD"	NA	NA
"ECK120002203"	"yadN"	"-"	156299	156883	585	"HS2h"	6	0.690376524772936	91	902	100.886917960089	0.423931623931624	4.72041123154723	"AD"	NA	NA
"ECK120002209"	"btuF"	"-"	177662	178462	801	"HS2h"	29	2.43700327564978	0	0	0	0.500624219725343	-Inf	"SD"	1	3.44827586206897
"ECK120002212"	"yaeI"	"-"	184257	185069	813	"HS2h"	10	0.827942326757211	66	578	108.996539792388	0.476014760147601	3.9277496482865	"AD"	NA	NA
"ECK120002214"	"yagB"	"-"	279609	279959	351	"HS2h"	68	13.0404454679332	2	99	0	0.968660968660969	-Inf	"SD"	NA	NA
"ECK120002216"	"rseA"	"-"	2706776	2707426	651	"HS2h"	8573	886.425959785932	3	55	0	1	-Inf	"SD"	2	8.33333333333333
"ECK120002223"	"arfB"	"+"	214833	215255	423	"HS2h"	85	13.5259939693988	7	288	24.3055555555556	1	-3.27223588336122	"SD"	NA	NA
"ECK120002227"	"ybgD"	"-"	751452	752018	567	"HS2h"	31	3.68018173919965	3	118	0	0.855379188712522	-Inf	"SD"	NA	NA
"ECK120002229"	"kduD"	"-"	2980519	2981280	762	"HS2h"	54	4.77012126368702	18	409	34.2298288508557	0.918635170603675	-0.768599115013623	"SD"	0	0
"ECK120002230"	"menF"	"-"	2377370	2378665	1296	"HS2h"	152	7.89458340828311	13	200	30	0.979166666666667	-2.71782873223888	"SD"	NA	NA
"ECK120002231"	"ygiL"	"+"	3183436	3183987	552	"HS2h"	28	3.4143621605618	7	139	0	0.911231884057971	-Inf	"SD"	NA	NA
"ECK120002232"	"intB"	"+"	4494773	4495963	1191	"HS2h"	659	37.2446831721017	25	274	36.4963503649635	0.972292191435768	-4.21896258465766	"SD"	NA	NA
"ECK120002234"	"rsmE"	"+"	3089156	3089887	732	"HS2h"	527	48.4607538034773	4	144	0	1	-Inf	"SD"	4	14.8148148148148
"ECK120002235"	"cusA"	"+"	597937	601080	3144	"HS2h"	85	1.81981407412713	5	149	0	0.698791348600509	-Inf	"SD"	NA	NA
"ECK120002239"	"nlpI"	"-"	3306062	3306946	885	"HS2h"	977	74.309086789331	43	202	143.564356435644	1	-3.67941383427153	"SD"	NA	NA
"ECK120002241"	"ygdH"	"+"	2924330	2925694	1365	"HS2h"	67	3.30394479712762	40	402	32.3383084577114	0.680586080586081	-0.345677958910545	"SD"	20	39.2156862745098
"ECK120002242"	"yhfG"	"-"	3489475	3489642	168	"HS2h"	1	0.400664947412865	0	0	0	0.428571428571429	-Inf	"SD"	NA	NA
"ECK120002243"	"ycaI"	"+"	963543	965807	2265	"HS2h"	125	3.71477434687424	70	380	102.631578947368	0.781898454746137	1.07019954673268	"AD"	NA	NA
"ECK120002246"	"yecE"	"+"	1949419	1950237	819	"HS2h"	26	2.13687971953528	44	407	76.1670761670762	0.702075702075702	1.53676251148571	"AD"	2	6.45161290322581
"ECK120002248"	"nrdF"	"+"	2801524	2802483	960	"HS2h"	31	2.17360733971479	30	869	34.5224395857307	0.729166666666667	1.46487115842908	"AD"	NA	NA
"ECK120002250"	"rcsD"	"+"	2311510	2314182	2673	"HS2h"	296	7.45389693413652	26	385	15.5844155844156	0.863449307893752	-2.63496046506579	"SD"	16	16
"ECK120002252"	"lhgO"	"+"	2788004	2789272	1269	"HS2h"	7	0	1	81	0	0.235618597320725	NA	"NO"	NA	NA
"ECK120002258"	"ybgE"	"+"	773532	773825	294	"HS2h"	250	57.2378496304092	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120002260"	"ycbF"	"+"	1003170	1003880	711	"HS2h"	47	4.44957865650067	16	432	37.037037037037	0.886075949367089	-0.475596824459301	"SD"	NA	NA
"ECK120002261"	"dhaM"	"-"	1246919	1248337	1419	"HS2h"	72	3.41539337836928	25	310	25.8064516129032	0.726568005637773	-1.09397984978284	"SD"	2	3.92156862745098
"ECK120002263"	"rlmN"	"-"	2641151	2642305	1155	"HS2h"	1745	101.696048470611	4	100	0	1	-Inf	"SD"	0	0
"ECK120002271"	"nudK"	"-"	2580925	2581500	576	"HS2h"	87	10.1668730406014	17	293	58.0204778156997	1	-1.58026937555715	"SD"	1	4.54545454545455
"ECK120002272"	"rfbD"	"-"	2109101	2110000	900	"HS2h"	81	6.05805400488251	10	176	56.8181818181818	0.946666666666667	-1.5988544391813	"SD"	4	12.1212121212121
"ECK120002273"	"rfbB"	"-"	2110000	2111085	1086	"HS2h"	352	21.8174238768022	22	237	54.8523206751055	1	-3.06889723509293	"SD"	7	17.0731707317073
"ECK120002274"	"gatA"	"-"	2172619	2173071	453	"HS2h"	119	17.6823258911214	2	101	0	1	-Inf	"SD"	1	5.88235294117647
"ECK120002275"	"gatB"	"-"	2172304	2172588	285	"HS2h"	67	15.824156659927	3	116	0	1	-Inf	"SD"	NA	NA
"ECK120002276"	"gatC"	"-"	2170945	2172300	1356	"HS2h"	203	10.0769007128085	1	44	0	0.984513274336283	-Inf	"SD"	NA	NA
"ECK120002277"	"gatD"	"-"	2169857	2170897	1041	"HS2h"	182	11.7682338444724	3	62	0	0.860710854947166	-Inf	"SD"	6	16.2162162162162
"ECK120002278"	"gatY"	"-"	2174372	2175226	855	"HS2h"	539	42.4339325358242	2	104	0	1	-Inf	"SD"	29	93.5483870967742
